side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,77,0.073056996,0.37662337662337664,0.003445235582336308,0.0035098892472347873
buy,1,77,0.14658402,0.2597402597402597,-0.0005691985665050696,-0.0005529538373698946
buy,2,77,0.22371809,0.16883116883116883,-0.00041828654509695247,-0.0001521053261146113
buy,3,76,0.30339423,0.35526315789473684,0.0011824366667041366,0.0012046325727023775
buy,4,77,0.37636268,0.23376623376623376,-0.0002528620206687605,-0.00026454130719144023
buy,5,77,0.43662024,0.23376623376623376,0.000392201778826043,9.320173877046634e-05
buy,6,76,0.49604797,0.2894736842105263,0.0014977789007676514,0.00130986392389234
buy,7,77,0.56285715,0.24675324675324675,-0.00119306289752558,-0.0013680084700770046
buy,8,77,0.64728576,0.35064935064935066,0.0009700758992910128,0.0006829911306761323
buy,9,77,0.7338337,0.2857142857142857,0.0010797257399573065,0.001100470711256152
sell,0,77,0.2898013,0.2727272727272727,0.001442018621777672,0.0014799000085012489
sell,1,77,0.35728058,0.4155844155844156,0.00024931623465359036,0.00012392794846461695
sell,2,77,0.38696113,0.4025974025974026,0.002196731325841838,0.002094075900887454
sell,3,76,0.41619855,0.32894736842105265,0.0016201188605504445,0.0016349767818636147
sell,4,77,0.44219005,0.33766233766233766,-0.0012369063200356604,-0.0012592066563513373
sell,5,77,0.46659285,0.37662337662337664,0.000629165569147716,0.0007654497138344875
sell,6,76,0.4961162,0.35526315789473684,0.0016101361881751834,0.001675082976902305
sell,7,77,0.53248143,0.38961038961038963,-0.0004030219750090495,-0.0009833605441993856
sell,8,77,0.56827265,0.35064935064935066,0.0004471415335166062,0.0004579690274607166
sell,9,77,0.6207934,0.37662337662337664,-0.00041351213064583155,-0.0004150427831666077
