model_label,epoch,train_loss,valid_loss,valid_auc,valid_prob_mean,valid_prob_max
LSTM_buy,1,1.0964430414851587,1.0605236851439184,0.48737146100427353,0.5511614680290222,0.7717680931091309
LSTM_buy,2,1.0369986139949243,1.0374780893325806,0.5187883947649572,0.4936069846153259,0.6907675862312317
LSTM_buy,3,1.013207902860402,1.0394946190775658,0.5341796875,0.43755394220352173,0.6095721125602722
LSTM_buy,4,0.9825575198959465,1.0370499163257831,0.5235460069444445,0.4668794870376587,0.6623553037643433
LSTM_buy,5,0.9569118343405987,1.0465901652160956,0.5353148370726496,0.45592525601387024,0.7129536867141724
LSTM_buy,6,0.9336824420109466,1.0739813970059764,0.5430355235042734,0.41296565532684326,0.7450622916221619
LSTM_buy,7,0.8882535609168623,1.1085460696901595,0.5356069711538461,0.41842350363731384,0.8424882292747498
LSTM_buy,8,0.8323799901871226,1.2041030562653834,0.5269180689102564,0.4002620279788971,0.9380951523780823
LSTM_buy,9,0.813684250242147,1.2446456344760195,0.5182291666666666,0.3589651882648468,0.8976755142211914
LSTM_buy,10,0.7736672947754213,1.3433206300346219,0.485485109508547,0.41823849081993103,0.9727417826652527
LSTM_buy,11,0.7731110486552943,1.3365116241026898,0.4691422943376069,0.5195271968841553,0.9758553504943848
LSTM_buy,12,0.755694364483033,1.3867037053010902,0.4755024706196581,0.4250496029853821,0.9802451729774475
LSTM_buy,13,0.7332786899715212,1.320113449680562,0.5032051282051282,0.40035706758499146,0.9595003128051758
LSTM_buy,14,0.6759758627594415,1.3224109313925918,0.509056156517094,0.42127346992492676,0.9683972001075745
LSTM_buy,15,0.6477765106975134,1.4413377995393715,0.4890658386752137,0.3774664103984833,0.9701572060585022
LSTM_buy,16,0.6056592635173893,1.7049857450991261,0.4777811164529915,0.38490545749664307,0.9772660136222839
