side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.5077912211418152,392,0.5,0.29846938775510207,0.00086666879149832,0.0007816537485329313
buy,0.6,0.5422741651535035,314,0.4005102040816326,0.31528662420382164,0.0008156797969092744,0.0007289418256498923
buy,0.7,0.574443358182907,235,0.2997448979591837,0.31063829787234043,0.00040684217173412636,0.0003428348224976009
buy,0.75,0.5931626558303833,196,0.25,0.30612244897959184,0.0001861151873179806,0.00011562411467979015
buy,0.8,0.609264624118805,157,0.2002551020408163,0.31210191082802546,0.00039851265559302026,0.00036645938089891166
buy,0.85,0.6398767381906509,118,0.15051020408163265,0.2966101694915254,0.0001985782385323051,0.00013885810689265546
buy,0.9,0.6803755760192872,79,0.10076530612244898,0.24050632911392406,-0.00015654703770103903,-0.000179510395362397
buy,0.95,0.7128588527441023,40,0.05102040816326531,0.25,-0.000495157192778517,-0.0004996034761279883
sell,0.5,0.46440398693084717,392,0.5,0.3673469387755102,0.00038683169996715105,0.0002993298069170279
sell,0.6,0.48000405430793763,314,0.4005102040816326,0.35987261146496813,5.772304421793608e-05,-4.817287846793064e-05
sell,0.7,0.49801342487335204,235,0.2997448979591837,0.37446808510638296,7.329040279118277e-05,-6.478184382820901e-05
sell,0.75,0.5089608579874039,196,0.25,0.3622448979591837,8.010232572687147e-05,-9.305053064161383e-05
sell,0.8,0.5188437819480897,157,0.2002551020408163,0.34394904458598724,0.00010066153965195664,-0.0001322439403960576
sell,0.85,0.5339254558086395,118,0.15051020408163265,0.3135593220338983,0.00022980773538437859,-9.649346421076187e-05
sell,0.9,0.5496352255344391,79,0.10076530612244898,0.27848101265822783,0.0005074088073867063,0.0004961213313637999
sell,0.95,0.5673409223556518,40,0.05102040816326531,0.25,0.002044596267297394,0.0019772713001096343
