side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,79,0.2543211,0.21518987341772153,0.0003730938907192517,0.000516155263594842
buy,1,78,0.35189748,0.21794871794871795,0.0005217791175063622,0.0005443431645969684
buy,2,78,0.40730664,0.3076923076923077,0.0006894984375742296,0.0005571123991826321
buy,3,79,0.45069522,0.26582278481012656,-0.00021765860149533346,-6.086673388649285e-05
buy,4,78,0.48706695,0.2564102564102564,9.373155580128252e-05,-0.00021577097306936416
buy,5,78,0.52627033,0.23076923076923078,0.0010719321799721702,0.000993853027831319
buy,6,79,0.5582137,0.3291139240506329,0.002031842352810031,0.001877487974267468
buy,7,78,0.5925438,0.3076923076923077,0.00042360799268481434,0.00029528282674111644
buy,8,78,0.6397272,0.38461538461538464,0.000960688498801106,0.0009194287696763909
buy,9,79,0.7192979,0.24050632911392406,-0.00015654703770103903,-0.000179510395362397
sell,0,79,0.33611304,0.2911392405063291,0.0013089247460449484,0.0010611736225325785
sell,1,78,0.3962808,0.3717948717948718,0.0020549583543925734,0.0021771071049237803
sell,2,78,0.42068976,0.4358974358974359,-0.00017206892409443874,-0.00016812799392745682
sell,3,79,0.4393738,0.35443037974683544,0.0005651695559016436,0.0005605370972388817
sell,4,78,0.45634896,0.3333333333333333,9.291555077767529e-05,0.00011931614764273743
sell,5,78,0.47197816,0.3974358974358974,0.0017117050064447599,0.0016982508737231432
sell,6,79,0.48931667,0.31645569620253167,1.1415078841822514e-05,1.2335374772012044e-06
sell,7,78,0.5091881,0.4358974358974359,1.819721705859944e-05,7.100724798143495e-05
sell,8,78,0.534683,0.41025641025641024,-0.000311300436643495,-0.0007686651771784773
sell,9,79,0.5749674,0.27848101265822783,0.0005074088073867063,0.0004961213313637999
