leg_type,entry_time,exit_time,entry_price,exit_price,shares,position_pct,entry_prob,exit_prob,gross_return,net_return,exit_reason
sell_first,2021-01-13 10:20:00,2021-01-13 10:30:00,63.55820500000001,63.29163,2300,0.4980362974496811,0.8648631572723389,0.07350648939609528,0.004211852341297062,0.001211852341297062,take_profit_buyback
sell_first,2021-01-13 13:20:00,2021-01-13 13:30:00,63.568200000000004,62.93145,4500,0.9706597580759256,0.95661461353302,0.006267885211855173,0.010118152370555578,0.0071181523705555775,take_profit_buyback
sell_first,2021-01-15 13:55:00,2021-01-15 14:05:00,62.10893,62.421195,1700,0.353483277199377,0.836800754070282,0.6485152244567871,-0.005002547612233288,-0.008002547612233287,stop_loss_buyback
sell_first,2021-01-18 13:50:00,2021-01-18 14:05:00,62.06895000000001,61.750859999999996,2000,0.4298637189511031,0.8516286611557007,0.672664225101471,0.005151183319552333,0.0021511833195523326,take_profit_buyback
sell_first,2021-01-19 14:10:00,2021-01-19 14:25:00,61.1694,60.920444999999994,2500,0.5260983288569764,0.87031090259552,0.00033434489159844816,0.0040865591182075445,0.0010865591182075444,take_profit_buyback
sell_first,2021-01-20 09:45:00,2021-01-20 09:50:00,60.199885,59.68982999999999,3700,0.7498101155729457,0.9137405753135681,0.23325438797473907,0.008545090512068976,0.005545090512068976,take_profit_buyback
sell_first,2021-01-20 14:35:00,2021-01-20 14:55:00,59.29034,59.509739999999994,4400,0.8840775928995054,0.9398062229156494,0.8189947009086609,-0.0036867914395188883,-0.006686791439518888,stop_loss_buyback
sell_first,2021-01-21 13:30:00,2021-01-21 13:45:00,59.930020000000006,60.11004,1200,0.255422446120058,0.8177639842033386,0.04488052427768707,-0.002994840795314646,-0.005994840795314646,stop_loss_buyback
sell_first,2021-01-26 13:55:00,2021-01-26 14:00:00,58.120925,58.599284999999995,3100,0.6181023567943043,0.8881718516349792,0.13367396593093872,-0.00816323953440723,-0.011163239534407229,stop_loss_buyback
sell_first,2021-01-27 11:25:00,2021-01-27 11:30:00,57.990990000000004,58.12905,3000,0.5929703234801819,0.8832929134368896,0.14271984994411469,-0.002375060318377753,-0.005375060318377753,stop_loss_buyback
sell_first,2021-01-28 10:30:00,2021-01-28 10:35:00,56.69164,56.858414999999994,1400,0.2668759354701285,0.8199874758720398,0.21107815206050873,-0.0029331630155359223,-0.005933163015535922,stop_loss_buyback
sell_first,2021-01-28 13:05:00,2021-01-28 13:15:00,56.79159000000001,57.008489999999995,3500,0.6768813178077491,0.8995827436447144,0.30021342635154724,-0.00380469645836945,-0.00680469645836945,stop_loss_buyback
sell_first,2021-01-29 09:45:00,2021-01-29 09:50:00,56.161905,56.39818499999999,5000,0.939370522439631,0.9505403637886047,0.14234082400798798,-0.004189496523691161,-0.007189496523691161,stop_loss_buyback
sell_first,2021-01-29 11:10:00,2021-01-29 11:15:00,55.762105000000005,56.998484999999995,3700,0.6971914271929937,0.9035255908966064,0.7429260611534119,-0.021691453728989285,-0.024691453728989288,stop_loss_buyback
sell_first,2021-02-01 14:25:00,2021-02-01 14:50:00,56.781595,56.90844,1600,0.3036558088409103,0.8271276354789734,0.0020530615001916885,-0.0022289312446448495,-0.0052289312446448495,stop_loss_buyback
sell_first,2021-02-02 09:55:00,2021-02-02 10:00:00,56.661655,56.808389999999996,1300,0.257881151425531,0.8182412981987,0.17976844310760498,-0.002582981140637708,-0.005582981140637708,stop_loss_buyback
sell_first,2021-02-03 09:55:00,2021-02-03 10:00:00,55.342315,54.857414999999996,4100,0.764994033177449,0.9166882634162903,0.18399721384048462,0.008839279065555816,0.005839279065555816,take_profit_buyback
sell_first,2021-02-03 14:45:00,2021-02-03 15:00:00,53.973000000000006,53.94696,1700,0.3227678827488877,0.8308379054069519,0.06850944459438324,0.0004826963372914772,-0.002517303662708523,end_of_day_buyback
