,equity,benchmark_equity,alpha_equity
2021-01-13 09:35:00,1002976.0,1002976.0,1000000.0
2021-01-13 09:40:00,996001.0,996001.0,1000000.0
2021-01-13 09:45:00,990514.0,990514.0,1000000.0
2021-01-13 09:50:00,994420.0,994420.0,1000000.0
2021-01-13 09:55:00,990886.0,990886.0,1000000.0
2021-01-13 10:00:00,989026.0,989026.0,1000000.0
2021-01-13 10:05:00,991909.0,991909.0,1000000.0
2021-01-13 10:10:00,991072.0,991072.0,1000000.0
2021-01-13 10:15:00,995536.0,995536.0,1000000.0
2021-01-13 10:20:00,994333.6876285,993955.0,1000378.6876285
2021-01-13 10:25:00,993773.6876285,993211.0,1000562.6876285
2021-01-13 10:30:00,991951.3678795,991630.0,1000321.3678795
2021-01-13 10:35:00,991114.3678795,990793.0,1000321.3678795
2021-01-13 10:40:00,990184.3678795,989863.0,1000321.3678795
2021-01-13 10:45:00,991486.3678795,991165.0,1000321.3678795
2021-01-13 10:50:00,993532.3678795,993211.0,1000321.3678795
2021-01-13 10:55:00,997438.3678795,997117.0,1000321.3678795
2021-01-13 11:00:00,997252.3678795,996931.0,1000321.3678795
2021-01-13 11:05:00,999763.3678795,999442.0,1000321.3678795
2021-01-13 11:10:00,1000414.3678795,1000093.0,1000321.3678795
2021-01-13 11:15:00,1002739.3678795,1002418.0,1000321.3678795
2021-01-13 11:20:00,1000414.3678795,1000093.0,1000321.3678795
2021-01-13 11:25:00,996694.3678795,996373.0,1000321.3678795
2021-01-13 11:30:00,995671.3678795,995350.0,1000321.3678795
2021-01-13 13:05:00,994927.3678795,994606.0,1000321.3678795
2021-01-13 13:10:00,995950.3678795,995629.0,1000321.3678795
2021-01-13 13:15:00,996787.3678795,996466.0,1000321.3678795
2021-01-13 13:20:00,995302.2109795001,994420.0,1000882.2109795001
2021-01-13 13:25:00,992998.2109795001,989956.0,1003042.2109795001
2021-01-13 13:30:00,990620.4944545001,988003.0,1002617.4944545001
2021-01-13 13:35:00,990713.4944545001,988096.0,1002617.4944545001
2021-01-13 13:40:00,990527.4944545001,987910.0,1002617.4944545001
2021-01-13 13:45:00,990248.4944545001,987631.0,1002617.4944545001
2021-01-13 13:50:00,986249.4944545001,983632.0,1002617.4944545001
2021-01-13 13:55:00,988481.4944545001,985864.0,1002617.4944545001
2021-01-13 14:00:00,991457.4944545001,988840.0,1002617.4944545001
2021-01-13 14:05:00,992201.4944545001,989584.0,1002617.4944545001
2021-01-13 14:10:00,990992.4944545001,988375.0,1002617.4944545001
2021-01-13 14:15:00,992201.4944545001,989584.0,1002617.4944545001
2021-01-13 14:20:00,990899.4944545001,988282.0,1002617.4944545001
2021-01-13 14:25:00,988853.4944545001,986236.0,1002617.4944545001
2021-01-13 14:30:00,990899.4944545001,988282.0,1002617.4944545001
2021-01-13 14:35:00,988388.4944545001,985771.0,1002617.4944545001
2021-01-13 14:40:00,988667.4944545001,986050.0,1002617.4944545001
2021-01-13 14:45:00,988946.4944545001,986329.0,1002617.4944545001
2021-01-13 14:50:00,989039.4944545001,986422.0,1002617.4944545001
2021-01-13 14:55:00,990062.4944545001,987445.0,1002617.4944545001
2021-01-13 15:00:00,990341.4944545001,987724.0,1002617.4944545001
2021-01-14 09:35:00,997223.4944545001,994606.0,1002617.4944545001
2021-01-14 09:40:00,1000943.4944545001,998326.0,1002617.4944545001
2021-01-14 09:45:00,996572.4944545001,993955.0,1002617.4944545001
2021-01-14 09:50:00,993224.4944545001,990607.0,1002617.4944545001
2021-01-14 09:55:00,992201.4944545001,989584.0,1002617.4944545001
2021-01-14 10:00:00,991922.4944545001,989305.0,1002617.4944545001
2021-01-14 10:05:00,986249.4944545001,983632.0,1002617.4944545001
2021-01-14 10:10:00,985412.4944545001,982795.0,1002617.4944545001
2021-01-14 10:15:00,988853.4944545001,986236.0,1002617.4944545001
2021-01-14 10:20:00,987365.4944545001,984748.0,1002617.4944545001
2021-01-14 10:25:00,987737.4944545001,985120.0,1002617.4944545001
2021-01-14 10:30:00,989039.4944545001,986422.0,1002617.4944545001
2021-01-14 10:35:00,993038.4944545001,990421.0,1002617.4944545001
2021-01-14 10:40:00,994526.4944545001,991909.0,1002617.4944545001
2021-01-14 10:45:00,997502.4944545001,994885.0,1002617.4944545001
2021-01-14 10:50:00,996944.4944545001,994327.0,1002617.4944545001
2021-01-14 10:55:00,999083.4944545001,996466.0,1002617.4944545001
2021-01-14 11:00:00,1000385.4944545001,997768.0,1002617.4944545001
2021-01-14 11:05:00,1001966.4944545001,999349.0,1002617.4944545001
2021-01-14 11:10:00,1011266.4944545001,1008649.0,1002617.4944545001
2021-01-14 11:15:00,1014893.4944545001,1012276.0,1002617.4944545001
2021-01-14 11:20:00,1013963.4944545001,1011346.0,1002617.4944545001
2021-01-14 11:25:00,1012010.4944545001,1009393.0,1002617.4944545001
2021-01-14 11:30:00,1013963.4944545001,1011346.0,1002617.4944545001
2021-01-14 13:05:00,1016102.4944545003,1013485.0000000001,1002617.4944545001
2021-01-14 13:10:00,1014893.4944545001,1012276.0,1002617.4944545001
2021-01-14 13:15:00,1016660.4944545001,1014043.0,1002617.4944545001
2021-01-14 13:20:00,1012568.4944545001,1009951.0,1002617.4944545001
2021-01-14 13:25:00,1012661.4944545001,1010044.0,1002617.4944545001
2021-01-14 13:30:00,1011359.4944545001,1008742.0,1002617.4944545001
2021-01-14 13:35:00,1011917.4944545001,1009300.0,1002617.4944545001
2021-01-14 13:40:00,1010336.4944545001,1007719.0,1002617.4944545001
2021-01-14 13:45:00,1007825.4944545001,1005208.0,1002617.4944545001
2021-01-14 13:50:00,1009778.4944545001,1007161.0,1002617.4944545001
2021-01-14 13:55:00,1011917.4944545001,1009300.0,1002617.4944545001
2021-01-14 14:00:00,1011638.4944545001,1009021.0,1002617.4944545001
2021-01-14 14:05:00,1011824.4944545001,1009207.0,1002617.4944545001
2021-01-14 14:10:00,1008569.4944545001,1005952.0,1002617.4944545001
2021-01-14 14:15:00,1008197.4944545001,1005580.0,1002617.4944545001
2021-01-14 14:20:00,1006244.4944545001,1003627.0,1002617.4944545001
2021-01-14 14:25:00,1006151.4944545001,1003534.0,1002617.4944545001
2021-01-14 14:30:00,1004570.4944545001,1001953.0,1002617.4944545001
2021-01-14 14:35:00,1006058.4944545001,1003441.0,1002617.4944545001
2021-01-14 14:40:00,1006616.4944545001,1003999.0,1002617.4944545001
2021-01-14 14:45:00,1004291.4944545001,1001674.0,1002617.4944545001
2021-01-14 14:50:00,1005221.4944545001,1002604.0,1002617.4944545001
2021-01-14 14:55:00,1003361.4944545001,1000744.0,1002617.4944545001
2021-01-14 15:00:00,1004105.4944545001,1001488.0,1002617.4944545001
2021-01-15 09:35:00,1003733.4944545001,1001116.0,1002617.4944545001
2021-01-15 09:40:00,1008383.4944545001,1005766.0,1002617.4944545001
2021-01-15 09:45:00,1013033.4944545001,1010416.0,1002617.4944545001
2021-01-15 09:50:00,1016102.4944545003,1013485.0000000001,1002617.4944545001
2021-01-15 09:55:00,1012010.4944545001,1009393.0,1002617.4944545001
2021-01-15 10:00:00,1013777.4944545003,1011160.0000000001,1002617.4944545001
2021-01-15 10:05:00,1012103.4944545001,1009486.0,1002617.4944545001
2021-01-15 10:10:00,1012754.4944545,1010136.9999999999,1002617.4944545001
2021-01-15 10:15:00,1010336.4944545001,1007719.0,1002617.4944545001
2021-01-15 10:20:00,1007639.4944545001,1005022.0,1002617.4944545001
2021-01-15 10:25:00,1004012.4944545001,1001395.0,1002617.4944545001
