signal_time,entry_time,exit_time,holding_bars,pred_prob,entry_price,exit_price,gross_return,round_trip_cost,net_return,y_true,equity
2025-07-31 09:35:00,2025-07-31 09:40:00,2025-07-31 09:50:00,3,0.8662901520729065,90.8,90.51,-0.003193832599118873,0.003,-0.006193832599118873,0.0,0.9938061674008811
2025-08-01 09:35:00,2025-08-01 09:40:00,2025-08-01 09:50:00,3,0.8340517282485962,89.34,90.0,0.00738750839489577,0.003,0.00438750839489577,1.0,0.9981665003032518
2025-08-04 09:35:00,2025-08-04 09:40:00,2025-08-04 09:50:00,3,0.8672304153442383,88.42,89.96,0.017416874010404815,0.003,0.014416874010404816,1.0,1.0125569409795305
2025-08-11 09:35:00,2025-08-11 09:40:00,2025-08-11 09:50:00,3,0.8586201667785645,86.9,86.33,-0.006559263521288883,0.003,-0.009559263521288882,0.0,1.0028776423503971
2025-08-11 09:55:00,2025-08-11 10:00:00,2025-08-11 10:10:00,3,0.8887148499488831,86.6,86.69,0.001039260969976974,0.003,-0.001960739030023026,0.0,1.0009112610147033
2025-08-11 10:15:00,2025-08-11 10:20:00,2025-08-11 10:30:00,3,0.8730403184890747,86.87,86.68,-0.0021871762403591344,0.003,-0.0051871762403591344,0.0,0.9957193579028599
2025-08-20 09:35:00,2025-08-20 09:40:00,2025-08-20 09:50:00,3,0.9208678603172302,88.91,89.41,0.005623664379709847,0.003,0.0026236643797098473,1.0,0.9983317913143773
2025-08-20 09:55:00,2025-08-20 10:00:00,2025-08-20 10:10:00,3,0.9070420861244202,89.41,88.92,-0.005480371323118183,0.003,-0.008480371323118182,0.0,0.9898655670203577
2025-08-20 10:15:00,2025-08-20 10:20:00,2025-08-20 10:30:00,3,0.8997310996055603,88.85,88.92,0.0007878446820483997,0.003,-0.0022121553179516003,0.0,0.9876758306422164
2025-08-20 10:35:00,2025-08-20 10:40:00,2025-08-20 10:50:00,3,0.8647965788841248,89.02,89.06,0.00044933722758933037,0.003,-0.0025506627724106697,0.0,0.9851566026697876
2025-08-20 10:55:00,2025-08-20 11:00:00,2025-08-20 11:10:00,3,0.8639301657676697,88.75,88.69,-0.0006760563380281415,0.003,-0.0036760563380281415,0.0,0.981535111496593
2025-08-20 11:15:00,2025-08-20 11:20:00,2025-08-20 11:30:00,3,0.923581063747406,88.6,88.88,0.0031602708803610824,0.003,0.00016027088036108233,1.0,0.981692422993018
2025-08-20 13:05:00,2025-08-20 13:10:00,2025-08-20 13:20:00,3,0.9256240725517273,89.63,88.89,-0.008256164230726282,0.003,-0.011256164230726281,0.0,0.9706423318557489
2025-08-20 13:25:00,2025-08-20 13:30:00,2025-08-20 13:40:00,3,0.8989179730415344,88.99,90.56,0.017642431733902786,0.003,0.014642431733902787,1.0,0.984854895937983
2025-08-25 13:25:00,2025-08-25 13:30:00,2025-08-25 13:40:00,3,0.8047670722007751,101.33,101.19,-0.0013816243955393492,0.003,-0.004381624395539349,0.0,0.9805396316998748
2025-08-25 13:45:00,2025-08-25 13:50:00,2025-08-25 14:00:00,3,0.9315012097358704,101.29,101.65,0.003554151446342191,0.003,0.0005541514463421908,1.0,0.9810829991549772
2025-08-25 14:05:00,2025-08-25 14:10:00,2025-08-25 14:20:00,3,0.9106274247169495,101.37,102.94,0.015487816908355434,0.003,0.012487816908355435,1.0,0.9933345840203249
2025-08-25 14:25:00,2025-08-25 14:30:00,2025-08-25 14:40:00,3,0.8496900796890259,102.55,102.87,0.0031204290589956774,0.003,0.00012042905899567729,1.0,0.9934542103695465
2025-08-26 09:40:00,2025-08-26 09:45:00,2025-08-26 09:55:00,3,0.7952534556388855,100.54,101.62,0.010741993236522696,0.003,0.0077419932365226955,1.0,1.0011455261470226
2025-09-12 09:40:00,2025-09-12 09:45:00,2025-09-12 09:55:00,3,0.863434910774231,112.22,110.02,-0.019604348600962385,0.003,-0.022604348600962384,0.0,0.9785152836737013
2025-09-17 13:40:00,2025-09-17 13:45:00,2025-09-17 13:55:00,3,0.8209391236305237,117.18,117.14,-0.0003413551800649506,0.003,-0.0033413551800649506,0.0,0.9752457165618255
2025-09-17 14:00:00,2025-09-17 14:05:00,2025-09-17 14:15:00,3,0.9947353005409241,117.41,117.45,0.0003406864832637968,0.003,-0.0026593135167362033,0.0,0.9726522324456335
2025-09-17 14:20:00,2025-09-17 14:25:00,2025-09-17 14:35:00,3,0.9824960231781006,117.22,116.95,-0.002303361201160148,0.003,-0.005303361201160148,0.0,0.9674939063338595
2025-09-17 14:40:00,2025-09-17 14:45:00,2025-09-17 14:55:00,3,0.9540712833404541,116.59,117.4,0.006947422591988994,0.003,0.003947422591988994,1.0,0.9713130136373335
2025-09-18 09:35:00,2025-09-18 09:40:00,2025-09-18 09:50:00,3,0.9104864001274109,120.69,119.65,-0.008617118236805,0.003,-0.011617118236804998,0.0,0.9600291555129612
2025-09-18 13:50:00,2025-09-18 13:55:00,2025-09-18 14:05:00,3,0.8015046119689941,122.13,120.0,-0.01744043232620973,0.003,-0.02044043232620973,0.0,0.9404057445285102
2025-09-18 14:10:00,2025-09-18 14:15:00,2025-09-18 14:25:00,3,0.9196319580078125,119.72,119.28,-0.0036752422318743205,0.003,-0.006675242231874321,0.0,0.9341283083875362
2025-09-18 14:30:00,2025-09-18 14:35:00,2025-09-18 14:45:00,3,0.9806463718414307,118.34,117.88,-0.003887104951833753,0.003,-0.006887104951833753,0.0,0.9276948686891924
2025-09-19 09:35:00,2025-09-19 09:40:00,2025-09-19 09:50:00,3,0.8307570219039917,124.3,123.44,-0.0069187449718423055,0.003,-0.009918744971842305,0.0,0.9184932998749775
2025-09-19 13:35:00,2025-09-19 13:40:00,2025-09-19 13:50:00,3,0.877597987651825,121.9,123.26,0.011156685808039413,0.003,0.008156685808039413,1.0,0.9259851611388471
2025-09-19 13:55:00,2025-09-19 14:00:00,2025-09-19 14:10:00,3,0.9325680136680603,121.86,124.43,0.02108977515181354,0.003,0.01808977515181354,1.0,0.9427360244977647
2025-09-19 14:15:00,2025-09-19 14:20:00,2025-09-19 14:30:00,3,0.8687934279441833,124.1,123.76,-0.002739726027397138,0.003,-0.005739726027397138,0.0,0.93732497800099
2025-09-19 14:35:00,2025-09-19 14:40:00,2025-09-19 14:50:00,3,0.9131374955177307,123.01,122.0,-0.008210714576050715,0.003,-0.011210714576050714,0.0,0.9268168952076179
2025-09-22 09:35:00,2025-09-22 09:40:00,2025-09-22 09:50:00,3,0.8543752431869507,122.13,121.48,-0.005322197658232941,0.003,-0.00832219765823294,0.0,0.9191037418127104
2025-09-29 09:35:00,2025-09-29 09:40:00,2025-09-29 09:50:00,3,0.8635561466217041,131.33,133.55,0.016903982334576906,0.003,0.013903982334576907,1.0,0.9318829440025179
2025-09-29 09:55:00,2025-09-29 10:00:00,2025-09-29 10:10:00,3,0.8308128714561462,131.39,129.65,-0.013243016972372179,0.003,-0.01624301697237218,0.0,0.9167463535268209
2025-09-29 10:15:00,2025-09-29 10:20:00,2025-09-29 10:30:00,3,0.8727757334709167,131.13,131.57,0.0033554487912759168,0.003,0.0003554487912759167,1.0,0.9170722099100886
2025-10-10 09:35:00,2025-10-10 09:40:00,2025-10-10 09:50:00,3,0.8798205852508545,134.0,130.19,-0.028432835820895508,0.003,-0.03143283582089551,0.0,0.888246029700079
2025-10-10 09:55:00,2025-10-10 10:00:00,2025-10-10 10:10:00,3,0.9196394681930542,131.02,130.08,-0.007174477179056615,0.003,-0.010174477179056615,0.0,0.8792085907415079
2025-10-10 10:15:00,2025-10-10 10:20:00,2025-10-10 10:30:00,3,0.9236674904823303,130.44,130.29,-0.0011499540018399257,0.003,-0.004149954001839926,0.0,0.8755599155319082
2025-10-10 10:35:00,2025-10-10 10:40:00,2025-10-10 10:50:00,3,0.9133473038673401,131.02,129.83,-0.009082582811784423,0.003,-0.012082582811784422,0.0,0.8649808903458149
2025-10-10 10:55:00,2025-10-10 11:00:00,2025-10-10 11:10:00,3,0.9182316660881042,129.98,129.0,-0.007539621480227687,0.003,-0.010539621480227686,0.0,0.8558643191739397
2025-10-10 11:15:00,2025-10-10 11:20:00,2025-10-10 11:30:00,3,0.9438209533691406,128.77,128.7,-0.0005436048769125179,0.003,-0.003543604876912518,0.0,0.8528314741985394
2025-10-10 13:05:00,2025-10-10 13:10:00,2025-10-10 13:20:00,3,0.9557114243507385,128.04,128.8,0.005935645110902943,0.003,0.002935645110902943,1.0,0.8553350847461946
2025-10-10 13:25:00,2025-10-10 13:30:00,2025-10-10 13:40:00,3,0.9585902690887451,129.42,129.38,-0.00030907124092094396,0.003,-0.003309071240920944,0.0,0.8525047200159103
2025-10-10 13:45:00,2025-10-10 13:50:00,2025-10-10 14:00:00,3,0.9127139449119568,129.87,130.0,0.0010010010010008674,0.003,-0.0019989989989991326,0.0,0.8508005639339564
2025-10-10 14:05:00,2025-10-10 14:10:00,2025-10-10 14:20:00,3,0.857106626033783,129.73,128.51,-0.009404147074693614,0.003,-0.012404147074693613,0.0,0.8402471086076874
2025-10-10 14:25:00,2025-10-10 14:30:00,2025-10-10 14:40:00,3,0.9018421173095703,128.73,128.17,-0.004350190320826508,0.003,-0.007350190320826508,0.0,0.8340711324428967
2025-10-10 14:45:00,2025-10-10 14:50:00,2025-10-10 15:00:00,3,0.9457324147224426,127.73,127.95,0.0017223831519610489,0.003,-0.0012776168480389512,0.0,0.8330055091116246
2025-10-13 09:35:00,2025-10-13 09:40:00,2025-10-13 09:50:00,3,0.9670940041542053,132.43,132.53,0.0007551159102920924,0.003,-0.0022448840897079077,0.0,0.8311355082975809
2025-10-13 09:55:00,2025-10-13 10:00:00,2025-10-13 10:10:00,3,0.8211037516593933,132.05,132.0,-0.00037864445285884507,0.003,-0.003378644452858845,0.0,0.8283273969228973
2025-10-13 10:15:00,2025-10-13 10:20:00,2025-10-13 10:30:00,3,0.8628699779510498,132.77,134.92,0.016193417187617465,0.003,0.013193417187617466,1.0,0.8392558658384344
