model_label,epoch,train_loss,valid_loss,valid_auc,valid_prob_mean,valid_prob_max
LSTM_sell,1,0.9588854227318271,0.8950362512745809,0.5414699826996392,0.4744913578033447,0.6504291892051697
LSTM_sell,2,0.912921828346829,0.898440488834971,0.5528522110800591,0.49996641278266907,0.7187123894691467
LSTM_sell,3,0.8903417138368717,0.9008565452909961,0.5527191313809758,0.4856027066707611,0.7778616547584534
LSTM_sell,4,0.8701477465161148,0.9246294910145789,0.5324127349443805,0.501630961894989,0.8792964816093445
LSTM_sell,5,0.8494769792712906,0.9606873337755498,0.5332503542268461,0.5338169932365417,0.9113677740097046
LSTM_sell,6,0.8319415837451253,0.9631196076108008,0.5432548163108742,0.45174580812454224,0.9477100372314453
LSTM_sell,7,0.7993682306119116,0.9855902336307407,0.5258761732541117,0.48800206184387207,0.95784991979599
LSTM_sell,8,0.7631526314641727,1.025543368968767,0.5333442928379637,0.4547763168811798,0.9395177364349365
LSTM_sell,9,0.736168683325914,1.1378912003998904,0.49893927651613007,0.4962015151977539,0.9631133079528809
LSTM_sell,10,0.7375041633769307,1.1228377192290788,0.47944701470922085,0.41626864671707153,0.9499465823173523
LSTM_sell,11,0.7054339473133423,1.189253519490822,0.48093437605191675,0.3418450951576233,0.9510787725448608
LSTM_sell,12,0.7169103637450288,1.1508670940841597,0.4808404374407991,0.4215090274810791,0.9512258768081665
