signal_time,entry_time,exit_time,holding_bars,pred_prob,entry_price,exit_price,gross_return,round_trip_cost,net_return,y_true,equity
2025-07-10 09:45:00,2025-07-10 09:50:00,2025-07-10 10:00:00,3,0.8418589234352112,85.64,85.86,0.002568893040635123,0.003,-0.00043110695936487715,0.0,0.9995688930406351
2025-07-11 09:35:00,2025-07-11 09:40:00,2025-07-11 09:50:00,3,0.9111327528953552,85.48,86.06,0.006785212915301875,0.003,0.0037852129153018747,1.0,1.0033524741243067
2025-07-16 13:30:00,2025-07-16 13:35:00,2025-07-16 13:45:00,3,0.8564175367355347,87.1,86.91,-0.0021814006888632997,0.003,-0.0051814006888633,0.0,0.9981537029237063
2025-07-31 09:35:00,2025-07-31 09:40:00,2025-07-31 09:50:00,3,0.8380734920501709,90.8,90.51,-0.003193832599118873,0.003,-0.006193832599118873,0.0,0.9919713059796063
2025-08-08 09:40:00,2025-08-08 09:45:00,2025-08-08 09:55:00,3,0.879115104675293,87.48,87.47,-0.00011431184270693784,0.003,-0.003114311842706938,0.0,0.9888819979937685
2025-08-11 09:35:00,2025-08-11 09:40:00,2025-08-11 09:50:00,3,0.8924001455307007,86.9,86.33,-0.006559263521288883,0.003,-0.009559263521288882,0.0,0.9794290143834874
2025-08-11 09:55:00,2025-08-11 10:00:00,2025-08-11 10:10:00,3,0.8779827356338501,86.6,86.69,0.001039260969976974,0.003,-0.001960739030023026,0.0,0.9775086096878487
2025-08-14 13:45:00,2025-08-14 13:50:00,2025-08-14 14:00:00,3,0.840644896030426,90.0,89.91,-0.0010000000000000009,0.003,-0.004000000000000001,0.0,0.9735985752490973
2025-08-14 14:05:00,2025-08-14 14:10:00,2025-08-14 14:20:00,3,0.9021103978157043,90.12,89.96,-0.001775410563693014,0.003,-0.004775410563693014,0.0,0.9689492423280563
2025-08-20 09:35:00,2025-08-20 09:40:00,2025-08-20 09:50:00,3,0.9428282380104065,88.91,89.41,0.005623664379709847,0.003,0.0026236643797098473,1.0,0.9714914399408994
2025-08-20 09:55:00,2025-08-20 10:00:00,2025-08-20 10:10:00,3,0.9389429092407227,89.41,88.92,-0.005480371323118183,0.003,-0.008480371323118182,0.0,0.9632528317929697
2025-08-20 10:15:00,2025-08-20 10:20:00,2025-08-20 10:30:00,3,0.8492980003356934,88.85,88.92,0.0007878446820483997,0.003,-0.0022121553179516003,0.0,0.961121966918587
2025-08-20 10:35:00,2025-08-20 10:40:00,2025-08-20 10:50:00,3,0.882753312587738,89.02,89.06,0.00044933722758933037,0.003,-0.0025506627724106697,0.0,0.9586704688978216
