epoch,loss,train_auc,valid_auc,valid_prob_mean,valid_prob_max
1,392.8515735566616,0.6498155333475417,0.6363796679694896,0.5649123191833496,0.7842545509338379
2,380.6666520833969,0.6652823000329908,0.639200236797018,0.5415456891059875,0.7835102081298828
3,375.6037902235985,0.6790495513063185,0.639921188311793,0.5320767760276794,0.7916598320007324
4,370.08023807406425,0.6934432492248604,0.6357930628809273,0.5205245614051819,0.8085309267044067
5,363.46260637044907,0.7065375451292889,0.6333552649885839,0.5070585012435913,0.8403284549713135
6,353.30144058167934,0.7291645175563659,0.6234786973695194,0.5012625455856323,0.875990629196167
7,342.51314786076546,0.7602264539319149,0.6014468772733236,0.4757826626300812,0.9048803448677063
8,325.77814385294914,0.7766249739775182,0.5757218773203985,0.4541129469871521,0.9593988060951233
9,305.6338675171137,0.7967877696910408,0.5692212311394564,0.47525569796562195,0.9793112874031067
10,285.878204934299,0.8348043891969009,0.5758729614753972,0.45980915427207947,0.9886112809181213
11,262.0977347418666,0.8560167300431184,0.572561741820115,0.3832918703556061,0.9900817275047302
12,241.93741904199123,0.8672008305662524,0.5651395267532718,0.3602693974971771,0.9916841983795166
13,224.1606974080205,0.8964772199579519,0.5761227197721325,0.35586223006248474,0.9972587823867798
