side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.49553246796131134,396,0.5,0.2702020202020202,-0.0006998178591137985,-0.0006833392956664778
buy,0.6,0.5155956506729126,317,0.40025252525252525,0.2744479495268139,-0.0007565293493225339,-0.0007360299100851054
buy,0.7,0.5401841163635254,238,0.3005050505050505,0.2773109243697479,-0.0008322772275956014,-0.0008226016160167762
buy,0.75,0.5523023456335068,198,0.25,0.2474747474747475,-0.0013833297592753596,-0.0013572996557276813
buy,0.8,0.5653907418251038,159,0.20075757575757575,0.2641509433962264,-0.0012055038064628296,-0.0011781817626566643
buy,0.85,0.5800667524337768,119,0.15025252525252525,0.2605042016806723,-0.0014478046137841073,-0.0013934930624318002
buy,0.9,0.598350179195404,80,0.10101010101010101,0.25,-0.0008490356047566302,-0.0007954518508828986
buy,0.95,0.6247912913560867,40,0.050505050505050504,0.375,0.0008804709638649516,0.0009116605572739884
sell,0.5,0.4201505482196808,396,0.5,0.3787878787878788,-0.0005468352858455397,-0.0005648324805045483
sell,0.6,0.5153248667716979,317,0.40025252525252525,0.38170347003154576,-0.0004930844758532908,-0.0005723801603939919
sell,0.7,0.617553824186325,238,0.3005050505050505,0.39915966386554624,-0.0005480654612024278,-0.0006822342378533543
sell,0.75,0.6716073006391525,198,0.25,0.42424242424242425,-0.000738761799693018,-0.0009082417085422433
sell,0.8,0.7214743375778199,159,0.20075757575757575,0.44025157232704404,-0.0010700746109645967,-0.001075209961711655
sell,0.85,0.7968329191207886,119,0.15025252525252525,0.44537815126050423,-0.0011862821089114683,-0.001218553633760475
sell,0.9,0.853110384941101,80,0.10101010101010101,0.475,-0.0010559654735377386,-0.0011001095399445174
sell,0.95,0.9129184097051619,40,0.050505050505050504,0.425,-0.0010357454759356093,-0.001061809641509423
