side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.47768306732177734,388,0.5,0.26804123711340205,-0.0007405636286104085,-0.000721962622978736
buy,0.6,0.498761922121048,311,0.4007731958762887,0.2861736334405145,-0.000846728289797484,-0.0008248493814685641
buy,0.7,0.5227176249027252,233,0.3002577319587629,0.27896995708154504,-0.0011492186330854827,-0.0011414059954716772
buy,0.75,0.532843142747879,194,0.25,0.25773195876288657,-0.0013752480951310646,-0.0013546361260234586
buy,0.8,0.5461517572402954,156,0.20103092783505155,0.25,-0.0017856323560465155,-0.0017771842536923287
buy,0.85,0.5582742840051651,117,0.15077319587628865,0.2564102564102564,-0.0017487939436293353,-0.0017037874194617572
buy,0.9,0.5745621919631958,78,0.10051546391752578,0.2564102564102564,-0.001238124382729664,-0.001154141802718735
buy,0.95,0.6067181676626205,39,0.05025773195876289,0.3333333333333333,-0.0003833122751896264,-0.00034053631120354536
sell,0.5,0.5272064507007599,388,0.5,0.38144329896907214,-0.0007902712121851004,-0.0008402539682381413
sell,0.6,0.5874881148338318,311,0.4007731958762887,0.38263665594855306,-0.0006646864089950962,-0.0007039618964531967
sell,0.7,0.6426325738430023,233,0.3002577319587629,0.41630901287553645,-0.0007279987565179664,-0.0007100016322858037
sell,0.75,0.6655518710613251,194,0.25,0.4072164948453608,-0.0003529141931403076,-0.00036754783184634796
sell,0.8,0.7063634991645813,156,0.20103092783505155,0.41025641025641024,-0.0007748978233919623,-0.0007123641720393886
sell,0.85,0.7417026162147522,117,0.15077319587628865,0.39316239316239315,-0.001036654682299732,-0.0009574119239601042
sell,0.9,0.7844609022140503,78,0.10051546391752578,0.38461538461538464,-0.0009900959385583264,-0.0009729126978093014
sell,0.95,0.842520996928215,39,0.05025773195876289,0.358974358974359,-0.0008721770820925916,-0.0008713625459744048
