signal_time,entry_time,exit_time,holding_bars,pred_prob,entry_price,exit_price,gross_return,round_trip_cost,net_return,y_true,equity
2025-07-25 09:35:00,2025-07-25 09:40:00,2025-07-25 10:35:00,12,0.6724445819854736,91.58,91.36,-0.002402271238261644,0.003,-0.005402271238261644,0.0,0.9945977287617384
2025-08-21 09:35:00,2025-08-21 09:40:00,2025-08-21 10:35:00,12,0.6787634491920471,92.72,92.24,-0.0051768766177739955,0.003,-0.008176876617773995,0.0,0.9864650258493354
2025-08-25 09:35:00,2025-08-25 09:40:00,2025-08-25 10:35:00,12,0.7196875214576721,107.94,103.93,-0.03715026866777826,0.003,-0.040150268667778266,0.0,0.9468581900301177
2025-08-25 13:05:00,2025-08-25 13:10:00,2025-08-25 14:05:00,12,0.681450366973877,102.49,101.36,-0.011025465899112019,0.003,-0.014025465899112018,0.0,0.9335780627745554
2025-08-27 13:55:00,2025-08-27 14:00:00,2025-08-27 14:55:00,12,0.6743340492248535,103.49,101.77,-0.016619963281476413,0.003,-0.019619963281476412,0.0,0.9152612954625267
2025-08-28 09:35:00,2025-08-28 09:40:00,2025-08-28 10:35:00,12,0.7026215195655823,103.34,112.2,0.08573640410296113,0.003,0.08273640410296113,1.0,0.9909867238637139
2025-08-28 13:40:00,2025-08-28 13:45:00,2025-08-28 14:40:00,12,0.6881141662597656,114.86,117.4,0.02211387776423468,0.003,0.01911387776423468,1.0,1.0099283229696243
2025-08-29 09:35:00,2025-08-29 09:40:00,2025-08-29 10:35:00,12,0.6766125559806824,114.75,114.33,-0.003660130718954213,0.003,-0.006660130718954213,0.0,1.0032020683218723
2025-08-29 13:50:00,2025-08-29 13:55:00,2025-08-29 14:55:00,12,0.6773471832275391,112.9,114.89,0.017626217891939744,0.003,0.014626217891939745,1.0,1.0178751203627927
2025-09-10 11:10:00,2025-09-10 11:15:00,2025-09-10 13:40:00,12,0.6754105091094971,103.32,104.77,0.01403406891211767,0.003,0.01103406891211767,1.0,1.0291064245848058
2025-09-11 09:35:00,2025-09-11 09:40:00,2025-09-11 10:35:00,12,0.6830118298530579,101.07,106.6,0.05471455426931837,0.003,0.05171455426931837,1.0,1.0823262046279012
2025-09-12 09:35:00,2025-09-12 09:40:00,2025-09-12 10:35:00,12,0.6931817531585693,109.55,110.5,0.00867183934276583,0.003,0.00567183934276583,1.0,1.0884649849770163
2025-09-12 11:05:00,2025-09-12 11:10:00,2025-09-12 13:35:00,12,0.6819468140602112,108.8,108.4,-0.00367647058823517,0.003,-0.00667647058823517,0.0,1.0811978805184934
2025-09-15 09:35:00,2025-09-15 09:40:00,2025-09-15 10:35:00,12,0.6742331981658936,108.99,111.09,0.019267822736031004,0.003,0.016267822736031005,1.0,1.0987866159813409
2025-09-18 09:35:00,2025-09-18 09:40:00,2025-09-18 10:35:00,12,0.6901527047157288,120.69,123.87,0.026348496147153844,0.003,0.023348496147153844,1.0,1.1244416310511256
2025-09-18 13:35:00,2025-09-18 13:40:00,2025-09-18 14:35:00,12,0.6798938512802124,122.44,118.66,-0.03087226396602416,0.003,-0.03387226396602416,0.0,1.0863542473097751
2025-09-19 13:20:00,2025-09-19 13:25:00,2025-09-19 14:20:00,12,0.6735563278198242,122.3,123.22,0.007522485690923952,0.003,0.004522485690923952,1.0,1.091267268848508
