side,quantile,threshold,signal_count,signal_ratio,active_label_mean,active_trade_return_mean,active_future_return_mean
buy,0.5,0.5462276041507721,388,0.5,0.2706185567010309,0.0012639835221278982,0.001164694151068332
buy,0.6,0.6352565884590149,311,0.4007731958762887,0.2604501607717042,0.0009504265705581621,0.0008593288172034575
buy,0.7,0.7469342052936554,233,0.3002577319587629,0.27467811158798283,0.0011379551054350493,0.0010572163059971486
buy,0.75,0.7898194789886475,194,0.25,0.26288659793814434,0.0010408650594792243,0.000953679506022588
buy,0.8,0.8366482853889465,156,0.20103092783505155,0.26282051282051283,0.0009120467550837737,0.0008122096986639184
buy,0.85,0.8660092949867249,117,0.15077319587628865,0.26495726495726496,0.0007188220185476475,0.0007505623609464965
buy,0.9,0.8999138474464417,78,0.10051546391752578,0.2692307692307692,0.0003511608601127189,0.0003740567259704861
buy,0.95,0.9403729438781738,39,0.05025773195876289,0.20512820512820512,-8.884289171187451e-05,-4.489649408932156e-05
sell,0.5,0.44986164569854736,388,0.5,0.45103092783505155,0.000425238034895768,0.00036766133943117325
sell,0.6,0.4605066776275635,311,0.4007731958762887,0.4694533762057878,0.00036733588522727456,0.00026186221762538876
sell,0.7,0.4761642813682556,233,0.3002577319587629,0.48068669527896996,-4.6117309121028036e-05,-5.510533746236132e-05
sell,0.75,0.48521772027015686,194,0.25,0.4639175257731959,-0.00036549699511581574,-0.00033991553880243956
sell,0.8,0.49532550573349,156,0.20103092783505155,0.44871794871794873,-0.0005658526769886993,-0.0006020531933706541
sell,0.85,0.5036553144454956,117,0.15077319587628865,0.48717948717948717,-0.0010406833853848622,-0.001077926201874246
sell,0.9,0.5187731683254242,78,0.10051546391752578,0.5,-0.0019012134046620872,-0.001935253201178534
sell,0.95,0.533478394150734,39,0.05025773195876289,0.46153846153846156,-0.002373885835624171,-0.0024469660109760114
