side,prob_group,sample_count,pred_prob_mean,label_mean,trade_return_mean,future_return_mean
buy,0,78,0.022407513,0.3333333333333333,0.0021609570124154994,0.0021474915190150914
buy,1,78,0.120941624,0.2948717948717949,0.0005106786242113972,0.0007751291912338476
buy,2,77,0.2418462,0.36363636363636365,0.0022133270897673825,0.0017870103452264795
buy,3,78,0.3881947,0.3717948717948718,0.001122091621108292,0.0010090571873769044
buy,4,77,0.5007948,0.19480519480519481,-0.0013409408622141634,-0.0011197940786902441
buy,5,78,0.58957374,0.3076923076923077,0.0024415624561126346,0.0023108845756280383
buy,6,77,0.69239336,0.22077922077922077,0.0004524700706814613,0.00032884330413234127
buy,7,78,0.7905179,0.2948717948717949,0.0015494687564802001,0.0015101004669587452
buy,8,77,0.86759055,0.2597402597402597,0.0015181094736638806,0.0012904823149202022
buy,9,78,0.9418231,0.2692307692307692,0.0003511608601127189,0.0003740567259704861
sell,0,78,0.37634107,0.2692307692307692,0.0036489847296958667,0.003636902017628594
sell,1,78,0.39893374,0.32051282051282054,0.002590738134488161,0.0025247156333331557
sell,2,77,0.41687122,0.4935064935064935,0.0002965449269099712,0.00018830595669139683
sell,3,78,0.43315908,0.47435897435897434,0.0021886616605990817,0.001944859437814105
sell,4,77,0.4452431,0.4675324675324675,0.00010739951124491877,0.0002661102319944069
sell,5,78,0.45486513,0.3717948717948718,0.0005340638703841058,0.000668199162485692
sell,6,77,0.46805656,0.44155844155844154,0.001741307904867497,0.001342501411092746
sell,7,78,0.4852816,0.5512820512820513,0.0009549098111551212,0.0010028947037614344
sell,8,77,0.5046066,0.38961038961038963,0.0008190434710174521,0.0007777197294779685
sell,9,78,0.53664494,0.5,-0.0019012134046620872,-0.001935253201178534
